TIME,FILTERED_U,FILTERED_V,FILTERED_W
15638,42,-3.492,-3.665
15639,41.67,-4.11,-3.5
15640,41.71,-2.17,-2.99
15641,39.27,-1.07,-1.38
15642,40.54,-1.69,-1.48
15643,41.38,-2.82,-1.62
15644,38.5,-3.8,-0.58
15645,42.96,-4.21,-1.21
15646,40.695,-3.32,-0.85
15647,38.43,-2.43,-0.49
15648,40.73,-3.71,-0.15
15649,41.175,-3.095,-0.64
15650,41.62,-2.48,-1.13
15651,39.87,-2.4,-1
15652,42.47,-3.61,-0.77
15653,41.835,-4.255,-1.12
15654,41.2,-4.9,-1.47
15655,44.08,-4.04,-0.54
15656,41.48,-1.15,-0.83
15657,37.74,-2.96,-2.73
15658,42.68,-2.59,-3.21
15659,40.56,-0.1,-3.25
15660,34.79,-4.92,-2.18
15661,39.675,-5.81,-1.605
15662,41.647,-4.54,-1.307
15663,43.62,-3.27,-1.01
15664,43.81,-5.185,-0.605
15665,42.24,-5.213,0.217
15666,41.7,-1.357,-0.131
15667,41.16,2.5,-0.48
15668,39.16,-0.12,-0.63
15669,40.35,0.5,-0.97
15670,40.52,0.32,-2.25
15671,39.81,-2.8,-2.63
15672,39.45,-2.72,-2.78
15673,40.245,-3.155,-2.45
15674,41.04,-3.59,-2.12
15675,43.5,-2.32,-1.84
15676,43.29,-2.96,-3.09
15677,40.4,-0.15,-3
15678,41.01,0.64,-3.53
15679,40.69,-2.31,-3.84
15680,46.02,-1.74,-3.82
15681,45.5,-3.78,-3.76
15682,45.35,-3.26,-3.46
15683,44.63,-4.115,-2.755
15684,43.91,-4.97,-2.05
15685,41.45,-3.57,-2.66
15686,45.11,-4.76,-3.18
15687,42.24,-2.69,-3.46
15688,45.45,-1.79,-3.05
15689,44.295,-2.47,-2.95
15690,43.14,-3.15,-2.85
15691,45.23,-2.69,-3.39
15692,42.735,-3.07,-3.345
15693,40.24,-3.45,-3.3
15694,43.78,-4.49,-1.11
15695,42.19,-3.4,-1.09
15696,39.38,-1.98,1.02
15697,47.33,-0.03,-1.83
15698,39.56,0.9,-3.62
15699,40.65,-0.07,-3.95
15700,39.96,-1.69,-4.02
15701,35.29,0.17,-2.22
15702,37.63,-0.73,-1.97
15703,32.86,-0.42,0.36
15704,39.62,0.96,1.11
15705,36.365,-2.61,0.405
15706,35.633,-1.26,0.817
15707,34.9,0.09,1.23
15708,43.52,2.33,-0.94
15709,38.69,1.39,-2.81
15710,39.43,0.02,-3.4
15711,39.63,0.76,-2.12
15712,42.38,-3.08,-2.48
15713,42.05,-1.96,-3
15714,41.82,-0.88,-3.91
15715,45.82,-3.8,-3.2
15716,44.13,-4.025,-3.415
15717,42.44,-4.25,-3.63
15718,41.21,-4.6,-2.66
15719,42.78,-2.13,-2.14
15720,48.46,-0.74,-2.75
15721,43.615,0.255,-2.795
15722,38.77,1.25,-2.84
15723,41.14,3.24,-1.53
15724,41.77,0.39,-1.56
15725,40.7,2.98,-1.74
15726,40.35,-4.03,-0.02
15727,36.37,-2.62,0.39
15728,42.95,-3.05,-0.37
15729,45.79,1.47,-1.83
15730,38.74,-1.9,-1.65
15731,43.06,3.23,-1.65
15732,39.18,1,-1.38
15733,40.13,-1.12,-1.74
15734,40.92,-2.95,-0.97
15735,45.27,0.67,-1.88
15736,44.96,-3.85,-1.72
15737,49.48,-1.67,-2
15738,44.13,-2.52,-3.66
15739,43.55,-3.97,-3.54
15740,38.89,-2.23,-2.58
15741,39.14,-2.16,0.24
15742,40.19,-3.91,0.18
15743,43.32,-1.34,0.065
15744,46.45,1.23,-0.05
15745,47.33,1.74,-0.785
15746,48.21,2.25,-1.52
15747,42.5,0.92,-2.79
15748,46.36,-0.72,-1.84
15749,47.33,-1.05,-2.12
15750,46.79,-1.27,-3.88
15751,45.19,-0.06,-3.67
15752,43.59,1.15,-3.46
15753,46.44,1.29,-3.51
15754,46.54,-1.62,-3.15
15755,45.07,0.79,-3.61
15756,44.16,-0.13,-3.06
15757,45.74,-1.35,-3.13
15758,46.48,1.72,-2.18
15759,46.05,3.13,-1.44
15760,46.33,4.92,-0.97
15761,45.1,3.29,-1.12
15762,42.15,2.45,-0.65
15763,43.66,3.76,-0.39
15764,43.51,4.85,-0.18
15765,43.07,5.335,-0.36
15766,42.105,5.488,-0.31
15767,42.427,3.534,0.06
15768,42.75,1.58,0.43
15769,40.71,2.82,0.98
15770,43.28,1.91,-0.295
15771,45.85,1,-1.57
15772,45.52,-2.34,-4
15773,45.215,-3.87,-3.815
15774,45.378,-5.39,-4.113
15775,45.289,-5.665,-4.126
15776,42.09,-6.452,-3.468
15777,41.695,-6.121,-2.239
15778,43.297,-3.376,-1.32
15779,44.9,-0.63,-0.4
15780,44.64,-0.28,-1.99
15781,42.555,-4.85,-0.98
15782,41.702,-5.36,-0.605
15783,40.421,-3.375,-0.447
15784,39.14,-1.39,-0.29
15785,38.94,-2.615,-1.2
15786,38.74,-3.84,-2.11
15787,37,-3.45,0.58
15788,37.55,-3.85,-0.03
15789,41.81,-1.64,-3.21
15790,37.35,1.49,-2.51
15791,36.85,-1.56,-1.58
15792,35.39,1.57,-0.63
15793,37.675,-0.005,-0.1
15794,39.96,-1.58,0.43
15795,42.07,-0.83,-0.68
15796,41.6,-4.72,-0.91
15797,42.8,0.16,-1.71
15798,43.26,-2,-0.69
15799,41.045,-2.16,-1.73
15800,38.83,-2.32,-2.77
15801,40.14,-1.29,-2.49
15802,41.87,-0.92,-1.8
15803,42.68,1.43,-2.31
15804,39.71,2.69,-2.53
15805,40.2,0.69,-3.07
15806,36.75,1.78,-2.35
15807,38.61,0.65,-3.35
15808,38.325,0.685,-2.85
15809,38.04,0.72,-2.35
15810,37.59,2.69,-2.29
15811,39.12,-1.94,-1.66
15812,40.87,-4.3,-0.27
15813,37.73,-1.24,-1.04
15814,40.63,-1.34,-0.47
15815,39.4,0.67,-0.26
15816,44.1,-1.62,-0.69
15817,37.27,1.12,-1.81
15818,39.49,1.64,-2.07
15819,36.46,-2.83,-1.61
15820,42.33,-0.59,-0.56
15821,41.69,-0.2,-2.89
15822,38.93,0.46,-3.2
15823,39.63,-1.53,-1.19
15824,41.79,-1.59,-0.92
15825,36.8,-1.47,-1.02
15826,36.44,-3.83,-0.13
15827,32.96,-3.92,0.6
15828,38.8,-4.32,-0.95
15829,40.44,-4.65,-2.04
15830,42.05,-1.75,-2.44
15831,44.75,-3.54,-3.69
15832,40.36,-3.71,-2.76
15833,38.685,-2.63,-2.995
15834,37.01,-1.55,-3.23
15835,37.31,-2.05,-2.96
15836,34.93,-4.72,-1.56
15837,36.35,-2.38,0.33
15838,42.28,-2.29,0.86
15839,42.21,-3.99,-0.07
15840,39.67,-4.97,-0.56
15841,41.76,1,0.15
15842,42.56,0.65,-2.27
15843,41.73,1.76,-3.03
15844,41.15,-1.07,-3.11
15845,40.76,0.85,-2.42
15846,38.34,-0.7,-2.99
15847,38.97,-1.64,-2.96
15848,38.64,1.3,-2.02
15849,40.13,-1.86,-0.3
15850,41.99,-2.51,-0.87
15851,38.72,-1.8,-0.86
15852,41.81,-4.83,-2.58
15853,39.46,-4.425,-2.625
15854,37.11,-4.02,-2.67
15855,38.16,-4.94,-2.84
15856,40.64,-4.19,-2.455
15857,43.12,-3.44,-2.07
15858,38.955,-2.69,-1.76
15859,34.79,-1.94,-1.45
15860,39.01,-1.315,-0.82
15861,43.23,-0.69,-0.19
15862,41.58,-0.41,-0.42
15863,43.86,2.54,-0.6
15864,45.33,-0.34,-3.6
15865,44.45,-0.55,-3.12
15866,43.08,0.33,-3.28
15867,38.52,-1.32,-2.7
15868,39.63,-1.43,-2.02
15869,42.86,0.5,-1.65
15870,43.5,1.67,-1.66
15871,44.6,0.99,-0.64
15872,45.87,0.29,-2.07
15873,40.82,-0.59,-1.67
15874,43.06,0.84,-0.68
15875,41.305,0.19,-1.07
15876,39.55,-0.46,-1.46
15877,39.485,-4.09,-0.785
15878,39.302,-3.695,-0.627
15879,39.12,-3.3,-0.47
15880,41.77,-0.96,-2.33
15881,43.27,-2.89,-3.44
15882,43.58,-2.46,-3.6
15883,43.89,-2.03,-3.76
15884,40,1.21,-2.5
15885,43.65,1.1,-3.83
15886,36.83,2.94,-3.26
15887,35.86,2.38,-1.89
15888,45.02,-3.46,-0.47
15889,42.66,-3.29,-1.78
15890,36.74,-4.38,-1.55
15891,35.81,-1.49,-0.16
15892,37.235,-4.835,-0.62
15893,-12.447,-7.147,11.2
15894,12.827,-9.513,4.775
15895,26.389,-7.457,1.983
15896,34.19,-5.058,0.481
15897,41.99,-2.66,-1.02
15898,38.34,0.02,-1.18
15899,40.03,0.79,-1.23
15900,38.62,0,-0.2
15901,45.33,0.9,-2.66
15902,42.44,-0.665,-2.525
15903,39.55,-2.23,-2.39
15904,41.36,-2.595,-1.17
15905,43.17,-2.96,0.05
15906,44.8,-2.95,-1.45
15907,43.12,0.86,-1.83
15908,45.47,-0.74,-2.25
15909,44.67,-0.8,-4
15910,44.51,-2,-3.96
15911,38.44,-4.05,-2.96
15912,44.61,-3.74,-2.75
15913,44.355,-5.1,-3.715
15914,45.008,-4.035,-4.503
15915,44.119,-4.183,-4.646
15916,42.514,-5.407,-4.238
15917,42.102,-4.818,-3.824
15918,41.69,-4.23,-3.41
15919,44.14,-3.55,-3.88
15920,41.94,-3.93,-3.69
15921,43.89,-2.2,-3.96
15922,41.855,-1.22,-3.685
15923,39.82,-0.24,-3.41
15924,40.845,-2.265,-2.66
15925,41.87,-4.29,-1.91
15926,42.05,-1.85,-2.03
15927,39.49,-0.21,-1.9
15928,40.36,0.15,-2.28
15929,40.58,-0.5,-2.65
15930,38.18,0.43,-1.38
15931,43.54,0.39,-1.46
15932,34.3,-1.78,-0.97
15933,35.31,-1.12,0.04
15934,39.78,-3.92,0.27
15935,43.32,0.49,-0.39
15936,40.44,-0.08,-2.8
15937,39.31,-2.41,-2.42
15938,37.865,-4.525,-2.305
15939,37.677,-5.817,-1.628
15940,39.829,-6.593,-0.814
15941,39.675,-8.411,-0.482
15942,38.257,-6.246,-0.426
15943,36.84,-4.08,-0.37
15944,37.53,-4.09,-0.18
15945,38.64,-4.66,-0.93
15946,41.93,-1.08,-1.36
15947,41.93,-1.94,-2.56
15948,39.63,-3.85,-2.51
15949,42.03,-2.18,-3.13
15950,38.52,1.24,-2.77
15951,42.37,-3.49,-1.45
15952,43.02,0.07,-1.7
15953,42.6,1.6,-2.41
15954,38.46,2.02,-2.48
15955,41.85,-0.56,-2.1
15956,44.18,0.98,-1.89
15957,44.55,-2.55,-2.85
15958,41.96,-0.57,-3.66
15959,38.91,3.44,-2.34
15960,39.85,-2.13,-1.67
15961,38.03,-2.59,0.13
15962,39.625,0.33,1.795
15963,41.22,3.25,3.46
15964,38.36,-1.18,3.7
15965,37.98,-2.21,3.28
15966,39.19,-0.84,2.48
15967,40.405,-2.93,1.9
15968,40.953,-2.53,1.145
15969,41.5,-2.13,0.39
15970,39.4,-4.73,1.1
15971,40.885,-2.115,0.135
15972,42.37,0.5,-0.83
15973,40.39,-1.56,-0.89
15974,41.82,-2.42,-0.12
15975,44.6,-1.69,-0.43
15976,44.05,-3.5,-2.4
15977,41.89,-2.6,-2.49
15978,42.9,-2.89,-2.87
15979,42.72,2.44,-2.74
15980,42.48,-1.38,-2.26
15981,41.59,-0.87,-2.7
15982,37.84,0.99,-2.45
15983,39.57,0.88,-2.89
15984,44.46,-1.03,-2.49
15985,45.03,-3.86,-2.01
15986,45.65,1.08,-2.46
15987,49.04,-2.65,-2.75
15988,46.2,-3.48,-1.85
15989,46.22,-3.22,-2.155
15990,46.24,-2.96,-2.46
15991,44.775,-2.655,-2.755
15992,43.31,-2.35,-3.05
15993,44.87,-2.54,-3.43
15994,46.44,-3.1,-3.81
15995,-4.94,-0.74,9.85
15996,45.41,-4.43,-2.42
15997,45.39,-4.42,-1.775
15998,45.37,-4.41,-1.13
15999,43.01,-3.55,-0.38
16000,43,-2.19,-1.32
16001,43.79,-1.02,-1.14
16002,44.58,0.15,-0.96
16003,43.32,-0.36,-0.99
16004,42.49,-2.01,-0.95
16005,45.83,-2.93,-0.87
16006,44.74,-3.09,-1.26
16007,44.86,-0.6,-0.9
16008,42.75,-3.7,0.01
16009,46.72,-4.3,-1.36
16010,43.32,-1.82,-1.5
16011,44.71,-1.16,-2.55
16012,44.03,-1,-2.46
16013,45.57,-4.36,-2.76
16014,39.83,-4.86,-2.37
16015,43.49,-2.48,-2.54
16016,42.15,-4.005,-3.43
16017,42.055,-5.613,-3.65
16018,43.073,-4.677,-3.425
16019,44.09,-3.74,-3.2
16020,43.665,-1.57,-1.98
16021,43.24,0.6,-0.76
16022,41.73,-2.1,-1.29
16023,38.56,-1.29,-0.73
16024,43.64,0.41,-0.94
16025,43.3,2.15,-1.97
16026,42.05,1.975,-2.305
16027,40.8,1.8,-2.64
16028,39.77,2.02,-2.54
16029,38.52,3.49,-2.18
16030,45.49,0.62,-1.79
16031,40.66,0.26,-1.32
16032,40.27,0.37,-0.72
16033,44.09,4.11,-1.24
16034,43.85,0.59,-1.93
16035,46.48,0.92,-2.36
16036,46.3,-0.82,-3.28
16037,42.54,-0.62,-3.02
16038,41.27,0.59,-2.42
16039,44.05,-1.81,-1.65
16040,42.75,0.44,-1.02
16041,44.2,-2.36,-0.83
16042,44.06,-0.39,-0.6
16043,45.045,0.38,-1.12
16044,46.03,1.15,-1.64
16045,44.11,-0.14,-1.35
16046,48.47,0.1,-1.48
16047,45.13,-3.46,-1.64
16048,45.49,-2.83,-0.79
16049,45.85,-2.2,0.06
16050,46.81,-2.59,0.26
16051,47.34,-2.65,-1.11
16052,44.16,-4.26,-1.55
16053,47.77,-1.06,-1.9
16054,48.4,-3.19,-1.93
16055,45.15,-3.59,-2.68
16056,46.18,-1.48,-3.34
16057,46.97,-1.85,-3.92
16058,44.25,-2.23,-3.73
16059,44.65,-3.64,-3.53
16060,44.34,-3.365,-3.13
16061,44.03,-3.09,-2.73
16062,41,0.36,-2.51
16063,41.535,-2.325,-1.81
16064,39.832,-3.707,-0.685
16065,41.736,-4.269,-0.263
16066,43.64,-4.83,0.16
16067,46.44,2.08,-1.44
16068,45.38,-1.845,-1.64
16069,44.26,-2.662,-2.025
16070,43.14,-3.48,-2.41
16071,40.64,-4.73,-3.06
16072,43.83,-2.22,-2.89
16073,47.25,-3.52,-2.35
16074,44.725,-3.51,-2.63
16075,42.2,-3.5,-2.91
16076,40.16,-3.94,-2.37
16077,42.795,-3.395,-2.54
16078,45.43,-2.85,-2.71
16079,41.41,-2.52,-3.83
16080,42.16,-2.62,-3.76
16081,36.1,-0.63,-2.78
16082,39.59,-1.6,-1.56
16083,42.45,-1.2,-1.39
16084,40.37,0.85,-0.82
16085,44.26,-1.59,-3.18
16086,42.43,-2.03,-1.91
16087,46.4,-3.13,-2.65
16088,45.12,-4.45,-0.71
16089,42.33,2.08,-1.4
16090,41.88,0.4,-0.43
16091,44.17,-0.52,-0.28
16092,43.13,-2.98,0.14
16093,44.23,-4.17,-0.65
16094,43.04,-2.97,-1.16
16095,41.84,-2.555,-1.74
16096,40.64,-2.14,-2.32
16097,40.5,-1.69,-2.68
16098,39.96,-0.96,-2.76
16099,38.34,-1.87,-1.56
16100,39.75,-1.08,-1.06
16101,39.38,2.29,-0.74
16102,41.46,-1.29,-0.9
16103,40.17,-0.89,-1.31
16104,38.71,-0.02,0.43
16105,40.15,-4.04,0.35
16106,40.975,-2.755,0.075
16107,41.8,-1.47,-0.2
16108,40.72,-3.19,-1.03
16109,41.05,-4.94,-0.995
16110,42.015,-4.55,-1.482
16111,42.98,-4.16,-1.97
16112,40.94,-4.08,-1.85
16113,37.61,-2.5,-1.7
16114,39.395,-3.53,-1.425
16115,41.18,-4.56,-1.15
16116,36.77,-2.93,-2.35
16117,40.72,-1.66,-1.89
16118,41.77,-1.36,-2.56
16119,40.12,-1.5,-3.13
16120,40.34,-2.64,-2.84
16121,43.31,-3,-3.75
16122,40.69,0.47,-3.99
16123,38.1,-2.06,-2.95
16124,40.56,-2.69,-2.425
16125,43.02,-3.32,-1.9
16126,38.93,-0.17,-2.34
16127,41.79,-1.49,-3.52
16128,40.12,-2.87,-2.81
16129,37.11,-1.89,-2.05
16130,41.63,-3.43,-2.34
16131,41.55,-1.36,-1.97
16132,40.51,-4.61,-0.91
16133,39.63,-4.15,-1.1
16134,45.59,-0.64,-2.7
16135,43.44,-0.515,-3.66
16136,40.69,0.093,-3.635
16137,37.94,0.7,-3.61
16138,40.2,-3.45,-2.22
16139,41.61,-2.83,-2.13
16140,41.49,0.22,-1.68
16141,41.31,-1.18,-2.25
16142,40.92,-0.48,-2.35
16143,41.53,-1.43,-2.9
16144,39.81,-1.14,-1.31
16145,41.02,1.34,-2.49
16146,37.92,-2.34,-2.41
16147,42.47,-1.82,-1.82
16148,42.23,-1.9,-1.58
16149,40.05,-0.64,-1.28
16150,40.39,-1.03,-0.79
16151,42.63,-0.73,-1.08
16152,41.26,-1.21,-1.93
16153,37.09,-3.31,-1.87
16154,42.42,-3.97,-3.02
16155,40.51,-3.515,-2.2
16156,38.6,-3.06,-1.38
16157,36.4,-2.77,-1.07
16158,37.02,0.02,-0.49
16159,46.52,-3.4,-1.02
16160,46.16,-4.565,-1.835
16161,45.335,-3.832,-2.602
16162,44.51,-3.1,-3.37
16163,40.34,-2.71,-2.95
16164,39.41,-2.36,-3.51
16165,39.27,-2.16,-3.21
16166,35.21,4.4,-1.8
16167,41.63,3.01,-2.67
16168,41.45,1.27,-3.475
16169,40.815,1.38,-4.043
16170,-7.322,1.6,8.883
16171,18.309,0.26,2.067
16172,30.69,0.37,-1.131
16173,-14.11,-2.325,10.084
16174,15.74,-2.013,3.607
16175,45.59,-1.7,-2.87
16176,44.78,-2.1,-3.345
16177,43.97,-2.5,-3.82
16178,41.21,-1.21,-3.77
16179,46.3,-3.45,-2.69
16180,44.07,-2.53,-3.3
16181,45.01,-4.78,-2.96
16182,45.41,-4.855,-2.36
16183,45.81,-4.93,-1.76
16184,45.27,-1.56,-1.97
16185,45.43,-0.08,-1.78
16186,44.66,-0.22,-1.31
16187,42.84,-0.81,-2.69
16188,45.51,1.68,-2.58
16189,42.84,3.95,-3.94
16190,41.39,4.96,-3.76
16191,41.09,4.27,-3.98
16192,41.06,3.67,-4.27
16193,40.085,1.98,-3.83
16194,39.11,0.29,-3.39
16195,43.79,0.03,-1.73
16196,43.08,-1.29,-1.94
16197,43.14,-1.15,-2.25
16198,43.39,-2.16,-3.22
16199,41.94,-1.15,-3.9
16200,42.32,-3.57,-3.4
16201,45.11,-2.78,-2.57
16202,42.4,1.08,-3.68
16203,44.63,1.39,-3.68
16204,44.05,1.825,-3.955
16205,43.215,0.237,-3.682
16206,42.38,-1.35,-3.41
16207,44.41,-2.28,-3.12
16208,46.06,-1.76,-2.49
16209,45.13,-3.9,-2.87
16210,44.6,-5.29,-2.73
16211,41.905,-5.535,-2.365
16212,40.797,-4.308,-2.193
16213,39.69,-3.08,-2.02
16214,39.55,2.97,-1.24
16215,38.99,0.64,-2.08
16216,38.08,-0.07,-1.64
16217,37.17,-0.78,-1.2
16218,38.82,-1.97,-0.97
16219,38.35,0.53,0.75
16220,41.76,3.03,0.22
16221,39.56,-0.97,-0.61
16222,45.19,0.77,-2.74
16223,42.6,-2.97,-3.88
16224,36.76,-0.97,-1.06
16225,40.01,2.29,0.02
16226,37.73,0.53,-0.21
16227,39.36,3.74,-0.75
16228,38.04,4.02,-1.53
16229,37.51,4.58,-0.38
16230,42.29,0.44,-0.65
16231,36.66,0.7,-1.83
16232,37.85,0.87,-0.67
16233,44.64,2.6,-1.86
16234,40.16,0.58,-2.25
16235,40.82,-1.05,-2.68
16236,41.55,-3.925,-2.775
16237,16.655,-4.287,3.043
16238,-8.24,-4.65,8.86
16239,16.01,-5.955,2.365
16240,28.285,-5.232,-0.462
16241,40.56,-4.51,-3.29
16242,37.61,-3.9,-2.39
16243,39.27,-4.87,-2.82
16244,39.25,-5.04,-3.32
16245,37.285,-5.345,-3.22
16246,37.418,-4.487,-2.67
16247,37.55,-3.63,-2.12
16248,42.15,1.78,-1.44
16249,41.27,0.25,-2.23
16250,40.54,-0.68,-3.22
16251,39.33,-3.9,-3.43
16252,39.63,0.33,-0.76
16253,43.35,1.79,-3.31
16254,42.08,0.11,-3.35
16255,41.47,1.86,-3.62
16256,42.74,-0.22,-3.54
16257,41.01,-2.82,-3.92
16258,41.495,-1.06,-4.245
16259,41.522,-0.545,-4.243
16260,40.541,-1.263,-4.057
16261,39.56,-1.98,-3.87
16262,42.7,-3.99,-3.85
16263,39.445,-3.755,-4.005
16264,38.038,-3.598,-3.103
16265,36.63,-3.44,-2.2
16266,38.01,-2.54,0.81
16267,42.59,1.85,0.48
16268,43.54,2.31,-0.74
16269,42.09,4.45,-2.54
16270,41.35,4.49,-2.59
16271,41.035,4.955,-2.385
16272,41.532,3.793,-2.223
16273,42.03,2.63,-2.06
16274,39.085,3.625,-2.16
16275,36.14,4.62,-2.26
16276,38.44,2.58,-1.96
16277,38.32,4.08,-1.89
16278,37.94,0.66,-1.96
16279,38.4,0.11,-2.31
16280,39.67,0.36,-3.13
16281,37.72,2.38,-2.61
16282,34.65,4.34,-2.75
16283,36.1,-0.73,-1.25
16284,36.87,1.78,-1.72
16285,40.07,2.48,-2.03
16286,41.38,1.21,-1.51
16287,40.84,-1.28,-2.58
16288,35.64,-2.77,-2.12
16289,36.08,0.11,-1.31
16290,35.49,-0.16,-1.05
16291,34.08,-0.88,-1.44
16292,34.9,-3.47,0.01
16293,35.35,-2.54,1.45
16294,35.8,-1.61,2.89
16295,37.02,-2.17,1.33
16296,31.97,-3.3,3.21
16297,39.13,-0.95,3.87
16298,37.03,0.72,3.09
16299,36.57,1.64,3.35
16300,36.1,0.12,3.33
16301,36.285,3.995,2.655
16302,35.942,4.767,2.328
16303,35.791,5.794,2.294
16304,37.876,6.652,2.107
16305,36.648,4.731,1.793
16306,35.42,2.81,1.48
16307,36.55,2.28,2.19
16308,32.64,-0.81,1.99
16309,35.8,-2.02,1.88
16310,33.44,-0.15,1.89
16311,32.78,-2.3,1.47
16312,33.1,-3.405,1.62
16313,33.42,-4.51,1.77
16314,34.4,-1.01,0.94
16315,34.86,-2.71,0.37
16316,35.81,-1.82,0.59
16317,33.51,-2.62,0.16
16318,40.68,-3.22,-1.81
16319,39.4,-3.345,-2.955
16320,37.5,-3.182,-3.273
16321,35.6,-3.02,-3.59
16322,32.45,-2.65,-2.42
16323,32.14,-3.7,-0.87
16324,32.54,1.71,0.89
16325,32.76,1.49,2.38
16326,35.28,-1.06,2.26
16327,37.82,2.8,2.22
16328,45.02,3.09,-1.33
16329,41.18,-2.36,-1.98
16330,36.52,-1.03,-2.29
16331,38.68,-2.655,-1.985
16332,40.84,-4.28,-1.68
16333,40.92,-2.1,-1.68
16334,36.77,-3.33,-1.95
16335,37.155,-1.335,-0.205
16336,37.54,0.66,1.54
16337,43.57,2.61,0.65
16338,43.7,-2.5,-1.21
16339,43.45,-3.36,-0.86
16340,43.2,-4.22,-0.51
16341,42.165,-5.875,-2.3
16342,41.143,-6.413,-2.42
16343,43.561,-9.471,-2.85
16344,42.336,-9.051,-3.8
16345,40.778,-7.445,-4.23
16346,39.139,-4.543,-4
16347,37.5,-1.64,-3.77
16348,36.16,-4.53,-2.67
16349,38.52,-2.32,-2.35
16350,37.53,0.42,-0.97
16351,36.52,2.05,-1.11
16352,33.37,-0.35,-0.4
16353,35.95,-2.22,-0.23
16354,38.53,-0.01,0.69
16355,40.36,-0.96,-1.9
16356,40.12,-4.73,-2.77
16357,33.84,-4.84,-1.92
16358,35.47,-4.27,-1.17
16359,36.9,-4.15,-0.1
16360,33.91,-3.67,-0.31
16361,30.92,-3.19,-0.52
16362,29.565,-4.38,0.23
16363,29.328,-4.845,1.74
16364,30.684,-4.022,3.475
16365,7.062,-6.246,10.458
16366,21.106,-6.493,7.444
16367,28.038,-6.832,5.837
16368,30.659,-5.911,4.693
16369,31.324,-5.761,4.051
16370,32.102,-5.965,3.515
16371,34.811,-4.908,2.857
16372,37.52,-3.85,2.2
16373,32.87,-2.1,3.28
16374,31.62,-2.92,3.18
16375,32.49,-2.3,3.82
16376,32.55,-0.2,3.75
16377,36.04,3.27,2.92
16378,36.26,2.875,1.625
16379,36.48,2.48,0.33
16380,31.28,-1.53,0.4
16381,35.56,-0.6,1.83
16382,43.84,-1.25,-0.58
16383,35.5,-1.29,-4.01
16384,34.39,-2.1,-3.8
16385,37.44,-0.99,-3.66
16386,39.06,-2.55,-2.7
16387,40.68,-4.11,-1.74
16388,38.23,-3.56,0.8
16389,40.41,-2.36,0.23
16390,39.52,-4.36,0.07
16391,30.19,2.48,0.26
16392,34.805,-1.37,0.375
16393,35.788,-4.455,1.452
16394,37.299,-2.353,1.931
16395,38.81,-0.25,2.41
16396,40.79,-3.36,0.36
16397,39.625,-4.88,-0.175
16398,39.153,-7.03,-0.297
16399,40.981,-5.855,-0.619
16400,42.81,-4.68,-0.94
16401,42.11,-3.63,-1.3
16402,42.38,-1.96,-3.16
16403,37.88,2.78,-3.04
16404,40.395,3.22,-4.415
16405,39.837,3.21,-4.827
16406,38.468,2.845,-4.934
16407,33.469,2.882,-3.992
16408,28.47,2.92,-3.05
16409,41.43,2.5,-2.88
16410,36.75,0.035,-3.405
16411,32.07,-2.43,-3.93
16412,31.68,-4.58,-2.43
16413,33.475,-4.57,-1.905
16414,35.27,-4.56,-1.38
16415,36.3,-1.41,-2.41
16416,33.98,4.46,-0.23
16417,43.27,-0.73,1.09
16418,38.37,-1.47,1.48
16419,36.61,-2.42,2.48
16420,38.18,0.475,3.505
16421,38.975,-0.152,4.302
16422,38.987,-2.721,4.996
16423,39.799,-0.756,5.698
16424,41.659,-0.448,4.929
16425,43.28,-2.079,2.925
16426,44.9,-3.71,0.92
16427,43.23,-4.39,0.41
16428,44.42,-2.67,-0.74
16429,42.87,-2.17,-0.87
16430,43.69,-1.15,-2.08
16431,40.81,-4,-3.39
16432,42.34,-1.09,-3.18
16433,42.1,-1.94,-3.59
16434,43.16,-3.01,-3.08
16435,44.45,-0.69,-3.69
16436,43.53,-0.475,-4.735
16437,41.845,-0.962,-4.197
16438,40.16,-1.45,-3.66
16439,42.28,-0.48,-3.16
16440,41.57,-2.03,-1.95
16441,45.61,0.51,-1.81
16442,44.09,-1.42,-2.89
16443,45.23,-3.09,-1.48
16444,46.8,-4.8,-1.59
16445,45.085,-3.575,-2.21
16446,43.37,-2.35,-2.83
16447,46.26,1,-2.6
16448,48.24,-2.04,-2.94
16449,45.88,-3.14,-4.01
16450,43.75,-0.68,-3.89
16451,45.11,-0.85,-3.44
16452,44.11,-0.96,-3.63
16453,42.48,-2.64,-3.11
16454,44.64,-4.19,-2.23
16455,48.08,-1.58,-3.11
16456,44.87,-1.75,-3.66
16457,44.195,-0.72,-4.445
16458,44.953,0.24,-5.263
16459,42.066,0.455,-4.977
16460,-8.522,-0.958,7.771
16461,17.394,-1.889,1.421
16462,28.477,-1.32,-1.514
16463,35.364,-1.99,-4.292
16464,40.012,-1.175,-4.836
16465,41.261,-1.657,-5.248
16466,43.561,-1.988,-4.769
16467,43.985,-1.374,-5.224
16468,19.843,-1.032,0.303
16469,-4.3,-0.69,5.83
16470,19.875,0.475,-0.965
16471,31.788,3.338,-4.063
16472,35.514,3.264,-4.811
16473,37.647,5.712,-4.126
16474,40.638,4.096,-4.138
16475,39.624,3.213,-3.774
16476,38.61,2.33,-3.41
16477,42.2,4.29,-3.53
16478,43.215,1.9,-4.22
16479,44.593,-0.35,-4.945
16480,44.012,-1.81,-4.763
16481,41.636,-0.58,-4.551
16482,40.738,1.385,-3.8
